numero,page,texte,lien,Entreprise
0203.430.576,1,"8) NATIONALE MAATSCHAPPIJ DER BELGISCHE SPOORWEGEN, AFGEKORT : NMBS NV FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2025-10-01 / 0123611 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=7&btw=203430576,SNCB
0203.430.576,1,FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2025-10-01 / 0123611 IMAGE,https://www.ejustice.just.fgov.be/tsv_pdf/2025/10/01/25123611.pdf,SNCB
0203.430.576,1,"8) NATIONALE MAATSCHAPPIJ DER BELGISCHE SPOORWEGEN, AFGEKORT : NMBS NV FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2025-10-01 / 0123611 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=7&btw=203430576,SNCB
0203.430.576,1,"9) NATIONALE MAATSCHAPPIJ DER BELGISCHE SPOORWEGEN, AFGEKORT : NMBS NV FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 KAPITAAL - AANDELEN - RUBRIEK HERSTRUCTURERING (FUSIE, SPLITSING, OVERDRACHT VERMOGEN, ENZ...) 2025-04-18 / 0051326 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=8&btw=203430576,SNCB
0203.430.576,1,"FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 KAPITAAL - AANDELEN - RUBRIEK HERSTRUCTURERING (FUSIE, SPLITSING, OVERDRACHT VERMOGEN, ENZ...) 2025-04-18 / 0051326 IMAGE",https://www.ejustice.just.fgov.be/tsv_pdf/2025/04/18/25051326.pdf,SNCB
0203.430.576,1,"9) NATIONALE MAATSCHAPPIJ DER BELGISCHE SPOORWEGEN, AFGEKORT : NMBS NV FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 KAPITAAL - AANDELEN - RUBRIEK HERSTRUCTURERING (FUSIE, SPLITSING, OVERDRACHT VERMOGEN, ENZ...) 2025-04-18 / 0051326 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=8&btw=203430576,SNCB
0203.430.576,1,"10) SOCIETE NATIONALE DES CHEMINS DE FER BELGES, EN ABREGE : SNCB SA RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 CAPITAL, ACTIONS - DEMISSIONS, NOMINATIONS - RUBRIQUE RESTRUCTURATION (FUSION, SCISSION, TRANSFERT PATRIMOINE, ETC...) 2025-04-18 / 0051327 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=9&btw=203430576,SNCB
0203.430.576,1,"RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 CAPITAL, ACTIONS - DEMISSIONS, NOMINATIONS - RUBRIQUE RESTRUCTURATION (FUSION, SCISSION, TRANSFERT PATRIMOINE, ETC...) 2025-04-18 / 0051327 IMAGE",https://www.ejustice.just.fgov.be/tsv_pdf/2025/04/18/25051327.pdf,SNCB
0203.430.576,1,"10) SOCIETE NATIONALE DES CHEMINS DE FER BELGES, EN ABREGE : SNCB SA RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 CAPITAL, ACTIONS - DEMISSIONS, NOMINATIONS - RUBRIQUE RESTRUCTURATION (FUSION, SCISSION, TRANSFERT PATRIMOINE, ETC...) 2025-04-18 / 0051327 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=9&btw=203430576,SNCB
0203.430.576,1,"11) SOCIETE NATIONALE DES CHEMINS DE FER BELGES, EN ABREGE : SNCB SA RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2024-11-29 / 0168972 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=10&btw=203430576,SNCB
0203.430.576,1,"RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2024-11-29 / 0168972 IMAGE",https://www.ejustice.just.fgov.be/tsv_pdf/2024/11/29/24168972.pdf,SNCB
0203.430.576,1,"11) SOCIETE NATIONALE DES CHEMINS DE FER BELGES, EN ABREGE : SNCB SA RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2024-11-29 / 0168972 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=10&btw=203430576,SNCB
0203.430.576,1,"12) NATIONALE MAATSCHAPPIJ DER BELGISCHE SPOORWEGEN, AFGEKORT : NMBS NV FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2024-11-29 / 0168973 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=11&btw=203430576,SNCB
0203.430.576,1,FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2024-11-29 / 0168973 IMAGE,https://www.ejustice.just.fgov.be/tsv_pdf/2024/11/29/24168973.pdf,SNCB
0203.430.576,1,"12) NATIONALE MAATSCHAPPIJ DER BELGISCHE SPOORWEGEN, AFGEKORT : NMBS NV FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2024-11-29 / 0168973 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=11&btw=203430576,SNCB
0203.430.576,1,"13) NATIONALE MAATSCHAPPIJ DER BELGISCHE SPOORWEGEN, AFGEKORT : NMBS NV FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 KAPITAAL - AANDELEN - RUBRIEK HERSTRUCTURERING (FUSIE, SPLITSING, OVERDRACHT VERMOGEN, ENZ...) 2024-09-26 / 0138939 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=12&btw=203430576,SNCB
0203.430.576,1,"FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 KAPITAAL - AANDELEN - RUBRIEK HERSTRUCTURERING (FUSIE, SPLITSING, OVERDRACHT VERMOGEN, ENZ...) 2024-09-26 / 0138939 IMAGE",https://www.ejustice.just.fgov.be/tsv_pdf/2024/09/26/24138939.pdf,SNCB
0203.430.576,1,"13) NATIONALE MAATSCHAPPIJ DER BELGISCHE SPOORWEGEN, AFGEKORT : NMBS NV FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 KAPITAAL - AANDELEN - RUBRIEK HERSTRUCTURERING (FUSIE, SPLITSING, OVERDRACHT VERMOGEN, ENZ...) 2024-09-26 / 0138939 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=12&btw=203430576,SNCB
0203.430.576,1,"14) SOCIETE NATIONALE DES CHEMINS DE FER BELGES, EN ABREGE : SNCB SA RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 CAPITAL, ACTIONS - RUBRIQUE RESTRUCTURATION (FUSION, SCISSION, TRANSFERT PATRIMOINE, ETC...) 2024-09-26 / 0138940 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=13&btw=203430576,SNCB
0203.430.576,1,"RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 CAPITAL, ACTIONS - RUBRIQUE RESTRUCTURATION (FUSION, SCISSION, TRANSFERT PATRIMOINE, ETC...) 2024-09-26 / 0138940 IMAGE",https://www.ejustice.just.fgov.be/tsv_pdf/2024/09/26/24138940.pdf,SNCB
0203.430.576,1,"14) SOCIETE NATIONALE DES CHEMINS DE FER BELGES, EN ABREGE : SNCB SA RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 CAPITAL, ACTIONS - RUBRIQUE RESTRUCTURATION (FUSION, SCISSION, TRANSFERT PATRIMOINE, ETC...) 2024-09-26 / 0138940 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=13&btw=203430576,SNCB
0203.430.576,1,"15) SOCIETE NATIONALE DES CHEMINS DE FER BELGES, EN ABREGE : SNCB SA RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DIVERS 2024-07-04 / 0412573 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=14&btw=203430576,SNCB
0203.430.576,1,RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DIVERS 2024-07-04 / 0412573 IMAGE,https://www.ejustice.just.fgov.be/tsv_pdf/2024/07/04/24412573.pdf,SNCB
0203.430.576,1,"15) SOCIETE NATIONALE DES CHEMINS DE FER BELGES, EN ABREGE : SNCB SA RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DIVERS 2024-07-04 / 0412573 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=14&btw=203430576,SNCB
0203.430.576,1,"16) NATIONALE MAATSCHAPPIJ DER BELGISCHE SPOORWEGEN, AFGEKORT : NMBS NV FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 DIVERSEN 2024-07-04 / 0412574 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=15&btw=203430576,SNCB
0203.430.576,1,FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 DIVERSEN 2024-07-04 / 0412574 IMAGE,https://www.ejustice.just.fgov.be/tsv_pdf/2024/07/04/24412574.pdf,SNCB
0203.430.576,1,"16) NATIONALE MAATSCHAPPIJ DER BELGISCHE SPOORWEGEN, AFGEKORT : NMBS NV FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 DIVERSEN 2024-07-04 / 0412574 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=15&btw=203430576,SNCB
0203.430.576,1,"17) SOCIETE NATIONALE DES CHEMINS DE FER BELGES, EN ABREGE : SNCB SA RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2023-10-25 / 0135953 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=16&btw=203430576,SNCB
0203.430.576,1,"RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2023-10-25 / 0135953 IMAGE",https://www.ejustice.just.fgov.be/tsv_pdf/2023/10/25/23135953.pdf,SNCB
0203.430.576,1,"17) SOCIETE NATIONALE DES CHEMINS DE FER BELGES, EN ABREGE : SNCB SA RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2023-10-25 / 0135953 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=16&btw=203430576,SNCB
0203.430.576,1,"18) NATIONALE MAATSCHAPPIJ DER BELGISCHE SPOORWEGEN, AFGEKORT : NMBS NV FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2023-10-25 / 0135954 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=17&btw=203430576,SNCB
0203.430.576,1,FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2023-10-25 / 0135954 IMAGE,https://www.ejustice.just.fgov.be/tsv_pdf/2023/10/25/23135954.pdf,SNCB
0203.430.576,1,"18) NATIONALE MAATSCHAPPIJ DER BELGISCHE SPOORWEGEN, AFGEKORT : NMBS NV FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2023-10-25 / 0135954 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=17&btw=203430576,SNCB
0203.430.576,1,"19) NATIONALE MAATSCHAPPIJ DER BELGISCHE SPOORWEGEN, AFGEKORT : NMBS NV FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2023-07-17 / 0092010 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=18&btw=203430576,SNCB
0203.430.576,1,FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2023-07-17 / 0092010 IMAGE,https://www.ejustice.just.fgov.be/tsv_pdf/2023/07/17/23092010.pdf,SNCB
0203.430.576,1,"19) NATIONALE MAATSCHAPPIJ DER BELGISCHE SPOORWEGEN, AFGEKORT : NMBS NV FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2023-07-17 / 0092010 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=18&btw=203430576,SNCB
0203.430.576,1,"20) SOCIETE NATIONALE DES CHEMINS DE FER BELGES, EN ABREGE : SNCB SA RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2023-07-11 / 0088371 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=19&btw=203430576,SNCB
0203.430.576,1,"RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2023-07-11 / 0088371 IMAGE",https://www.ejustice.just.fgov.be/tsv_pdf/2023/07/11/23088371.pdf,SNCB
0203.430.576,1,"20) SOCIETE NATIONALE DES CHEMINS DE FER BELGES, EN ABREGE : SNCB SA RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2023-07-11 / 0088371 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=19&btw=203430576,SNCB
0203.430.576,1,"21) NATIONALE MAATSCHAPPIJ DER BELGISCHE SPOORWEGEN, AFGEKORT : NMBS NV FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2023-07-11 / 0088372 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=20&btw=203430576,SNCB
0203.430.576,1,FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2023-07-11 / 0088372 IMAGE,https://www.ejustice.just.fgov.be/tsv_pdf/2023/07/11/23088372.pdf,SNCB
0203.430.576,1,"21) NATIONALE MAATSCHAPPIJ DER BELGISCHE SPOORWEGEN, AFGEKORT : NMBS NV FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2023-07-11 / 0088372 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=20&btw=203430576,SNCB
0203.430.576,1,"22) SOCIETE NATIONALE DES CHEMINS DE FER BELGES, EN ABREGE : SNCB SA RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2023-06-20 / 0079508 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=21&btw=203430576,SNCB
0203.430.576,1,"RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2023-06-20 / 0079508 IMAGE",https://www.ejustice.just.fgov.be/tsv_pdf/2023/06/20/23079508.pdf,SNCB
0203.430.576,1,"22) SOCIETE NATIONALE DES CHEMINS DE FER BELGES, EN ABREGE : SNCB SA RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2023-06-20 / 0079508 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=21&btw=203430576,SNCB
0203.430.576,1,"23) SOCIETE NATIONALE DES CHEMINS DE FER BELGES, EN ABREGE : SNCB SA RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2023-04-19 / 0053018 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=22&btw=203430576,SNCB
0203.430.576,1,"RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2023-04-19 / 0053018 IMAGE",https://www.ejustice.just.fgov.be/tsv_pdf/2023/04/19/23053018.pdf,SNCB
0203.430.576,1,"23) SOCIETE NATIONALE DES CHEMINS DE FER BELGES, EN ABREGE : SNCB SA RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2023-04-19 / 0053018 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=22&btw=203430576,SNCB
0203.430.576,1,"24) NATIONALE MAATSCHAPPIJ DER BELGISCHE SPOORWEGEN, AFGEKORT : NMBS NV FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2023-04-19 / 0053019 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=23&btw=203430576,SNCB
0203.430.576,1,FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2023-04-19 / 0053019 IMAGE,https://www.ejustice.just.fgov.be/tsv_pdf/2023/04/19/23053019.pdf,SNCB
0203.430.576,1,"24) NATIONALE MAATSCHAPPIJ DER BELGISCHE SPOORWEGEN, AFGEKORT : NMBS NV FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2023-04-19 / 0053019 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=23&btw=203430576,SNCB
0203.430.576,1,"25) SOCIETE NATIONALE DES CHEMINS DE FER BELGES, EN ABREGE : SNCB SA RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2023-02-21 / 0024719 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=24&btw=203430576,SNCB
0203.430.576,1,"RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2023-02-21 / 0024719 IMAGE",https://www.ejustice.just.fgov.be/tsv_pdf/2023/02/21/23024719.pdf,SNCB
0203.430.576,1,"25) SOCIETE NATIONALE DES CHEMINS DE FER BELGES, EN ABREGE : SNCB SA RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2023-02-21 / 0024719 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=24&btw=203430576,SNCB
0203.430.576,1,"26) SOCIETE NATIONALE DES CHEMINS DE FER BELGES, EN ABREGE : SNCB SA RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2023-01-24 / 0011575 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=25&btw=203430576,SNCB
0203.430.576,1,"RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2023-01-24 / 0011575 IMAGE",https://www.ejustice.just.fgov.be/tsv_pdf/2023/01/24/23011575.pdf,SNCB
0203.430.576,1,"26) SOCIETE NATIONALE DES CHEMINS DE FER BELGES, EN ABREGE : SNCB SA RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2023-01-24 / 0011575 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=25&btw=203430576,SNCB
0203.430.576,1,"27) NATIONALE MAATSCHAPPIJ DER BELGISCHE SPOORWEGEN, AFGEKORT : NMBS NV FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2023-01-24 / 0011576 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=26&btw=203430576,SNCB
0203.430.576,1,FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2023-01-24 / 0011576 IMAGE,https://www.ejustice.just.fgov.be/tsv_pdf/2023/01/24/23011576.pdf,SNCB
0203.430.576,1,"27) NATIONALE MAATSCHAPPIJ DER BELGISCHE SPOORWEGEN, AFGEKORT : NMBS NV FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2023-01-24 / 0011576 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=26&btw=203430576,SNCB
0203.430.576,1,"28) NATIONALE MAATSCHAPPIJ DER BELGISCHE SPOORWEGEN, AFGEKORT : NMBS NV FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2022-11-29 / 0141036 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=27&btw=203430576,SNCB
0203.430.576,1,FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2022-11-29 / 0141036 IMAGE,https://www.ejustice.just.fgov.be/tsv_pdf/2022/11/29/22141036.pdf,SNCB
0203.430.576,1,"28) NATIONALE MAATSCHAPPIJ DER BELGISCHE SPOORWEGEN, AFGEKORT : NMBS NV FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2022-11-29 / 0141036 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=27&btw=203430576,SNCB
0203.430.576,1,"29) SOCIETE NATIONALE DES CHEMINS DE FER BELGES, EN ABREGE : SNCB SA RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2022-11-29 / 0141170 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=28&btw=203430576,SNCB
0203.430.576,1,"RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2022-11-29 / 0141170 IMAGE",https://www.ejustice.just.fgov.be/tsv_pdf/2022/11/29/22141170.pdf,SNCB
0203.430.576,1,"29) SOCIETE NATIONALE DES CHEMINS DE FER BELGES, EN ABREGE : SNCB SA RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2022-11-29 / 0141170 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=28&btw=203430576,SNCB
0203.430.576,1,"30) NATIONALE MAATSCHAPPIJ DER BELGISCHE SPOORWEGEN, AFGEKORT : NMBS NV FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2022-11-29 / 0141171 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=29&btw=203430576,SNCB
0203.430.576,1,FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2022-11-29 / 0141171 IMAGE,https://www.ejustice.just.fgov.be/tsv_pdf/2022/11/29/22141171.pdf,SNCB
0203.430.576,1,"30) NATIONALE MAATSCHAPPIJ DER BELGISCHE SPOORWEGEN, AFGEKORT : NMBS NV FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2022-11-29 / 0141171 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=29&btw=203430576,SNCB
0203.430.576,1,"31) SOCIETE NATIONALE DES CHEMINS DE FER BELGES, EN ABREGE : SNCB SA RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2022-09-08 / 0107433 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=30&btw=203430576,SNCB
0203.430.576,1,"RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2022-09-08 / 0107433 IMAGE",https://www.ejustice.just.fgov.be/tsv_pdf/2022/09/08/22107433.pdf,SNCB
0203.430.576,1,"31) SOCIETE NATIONALE DES CHEMINS DE FER BELGES, EN ABREGE : SNCB SA RUE DE FRANCE 56 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2022-09-08 / 0107433 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=30&btw=203430576,SNCB
0203.430.576,1,"32) NATIONALE MAATSCHAPPIJ DER BELGISCHE SPOORWEGEN, AFGEKORT : NMBS NV FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2022-09-08 / 0107434 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=1&la_search=f&caller=list&=31&btw=203430576,SNCB
0203.430.576,1,FRANKRIJKSTRAAT 56 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2022-09-08 / 0107434 IMAGE,https://www.ejustice.just.fgov.be/tsv_pdf/2022/09/08/22107434.pdf,SNCB
